ncm_code,description,full_description,chapter,aec
8421.11.90,Las demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Desnatadoras (descremadoras) > Las demás",84,14 BK
8421.12.10,Con tambor de capacidad inferior o igual a 23 litros,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Secadoras de ropa > Con tambor de capacidad inferior o igual a 23 litros",84,20
8421.12.90,Las demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Secadoras de ropa > Las demás",84,14 BK
8421.19.10,"Centrifugadoras para laboratorios de análisis, ensayos o investigación científica","Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Las demás > Centrifugadoras para laboratorios de análisis, ensayos o investigación científica",84,14 BK
8421.19.90,Las demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Las demás",84,14 BK
8421.21.00,Para filtrar o depurar agua,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Para filtrar o depurar agua",84,14 BK
8421.22.00,Para filtrar o depurar las demás bebidas,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Para filtrar o depurar las demás bebidas",84,14 BK
8421.23.00,Para filtrar lubricantes o carburantes en los motores de encendido por chispa o compresión,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Para filtrar lubricantes o carburantes en los motores de encendido por chispa o compresión",84,16
8421.29.11,Capilares,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás > De los tipos utilizados para hemodiálisis > Capilares",84,0 BK
8421.29.19,Los demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás > De los tipos utilizados para hemodiálisis",84,0 BK
8421.29.20,Aparatos de ósmosis inversa,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás > Aparatos de ósmosis inversa",84,14 BK
8421.29.30,Filtros prensa,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás > Filtros prensa",84,14 BK
8421.29.90,Los demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás",84,14 BK
8421.31.00,Filtros de entrada de aire para motores de encendido por chispa o compresión,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Filtros de entrada de aire para motores de encendido por chispa o compresión",84,16
8421.32.00,"Convertidores catalíticos y filtros de partículas, incluso combinados, para purificar o filtrar gases de escape de motores de encendido por chispa o compresión","Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Convertidores catalíticos y filtros de partículas, incluso combinados, para purificar o filtrar gases de escape de motores de encendido por chispa o compresión",84,18
8421.39.10,Filtros electrostáticos,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás > Filtros electrostáticos",84,14 BK
8421.39.30,"Concentradores de oxígeno por depuración de aire, con capacidad de salida inferior o igual a 6 l/min","Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás > Concentradores de oxígeno por depuración de aire, con capacidad de salida inferior o igual a 6 l/min",84,0 BK
8421.39.90,Los demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Los demás",84,14 BK
8421.91.10,De secadoras de ropa del ítem 8421.12.10,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > De centrifugadoras, incluidas las de secadoras centrífugas > De secadoras de ropa del ítem 8421.12.10",84,16
8421.91.91,"Tambores rotativos con platos o discos separadores, de peso superior a 300 kg","Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > De centrifugadoras, incluidas las de secadoras centrífugas > Las demás > Tambores rotativos con platos o discos separadores, de peso superior a 300 kg",84,0 BK
8421.91.99,Las demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > De centrifugadoras, incluidas las de secadoras centrífugas > Las demás",84,14 BK
8421.99.10,"De aparatos para filtrar o depurar gases, de la subpartida 8421.39","Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Las demás > De aparatos para filtrar o depurar gases, de la subpartida 8421.39",84,14 BK
8421.99.20,De los tipos utilizados en líneas de sangre para hemodiálisis,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Las demás > De los tipos utilizados en líneas de sangre para hemodiálisis",84,0 BK
8421.99.91,Cartuchos de membrana de aparatos de ósmosis inversa,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Las demás > Cartuchos de membrana de aparatos de ósmosis inversa",84,0 BK
8421.99.99,Las demás,"Centrifugadoras, incluidas las secadoras centrífugas; aparatos para filtrar o depurar líquidos o gases. > Las demás",84,14 BK
8422.11.00,De tipo doméstico,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > De tipo doméstico",84,20
8422.19.00,Las demás,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Las demás",84,14 BK
8422.20.00,Máquinas y aparatos para limpiar o secar botellas o demás recipientes,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para limpiar o secar botellas o demás recipientes",84,14 BK
8422.30.10,"Máquinas y aparatos de llenar, cerrar, capsular, tapar, taponar o etiquetar botellas","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas > Máquinas y aparatos de llenar, cerrar, capsular, tapar, taponar o etiquetar botellas",84,14 BK
8422.30.21,"Llenadora de cajas o sacos (bolsas), con polvos o granulados","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas > Máquinas y aparatos de llenar, cerrar, tapar, taponar o etiquetar botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular tarros, tubos y continentes análogos > Llenadora de cajas o sacos (bolsas), con polvos o granulados",84,14 BK
8422.30.22,"De llenar y cerrar envases confeccionados con papel o cartón de los ítems 4811.51.22 o 4811.59.23, incluso con dispositivo de etiquetar","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas > Máquinas y aparatos de llenar, cerrar, tapar, taponar o etiquetar botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular tarros, tubos y continentes análogos > De llenar y cerrar envases confeccionados con papel o cartón de los ítems 4811.51.22 o 4811.59.23, incluso con dispositivo de etiquetar",84,0 BK
8422.30.23,"De llenar y cerrar envases tubulares flexibles, de capacidad superior o igual a 100 unidades por minuto","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas > Máquinas y aparatos de llenar, cerrar, tapar, taponar o etiquetar botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular tarros, tubos y continentes análogos > De llenar y cerrar envases tubulares flexibles, de capacidad superior o igual a 100 unidades por minuto",84,0 BK
8422.30.29,Los demás,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas > Máquinas y aparatos de llenar, cerrar, tapar, taponar o etiquetar botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular tarros, tubos y continentes análogos > Los demás",84,14 BK
8422.30.30,De gasear bebidas,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; máquinas y aparatos para gasear bebidas > De gasear bebidas",84,14 BK
8422.40.10,"Horizontales, aptas para el empaquetado de pastas alimenticias largas (largo superior a 200 mm) en paquetes tipo almohada («pillow-pack»), con capacidad de producción superior a 100 paquetes por minuto y controlador lógico programable (PLC)","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil) > Horizontales, aptas para el empaquetado de pastas alimenticias largas (largo superior a 200 mm) en paquetes tipo almohada («pillow-pack»), con capacidad de producción superior a 100 paquetes por minuto y controlador lógico programable (PLC)",84,0 BK
8422.40.20,"Automática, de embalar tubos o barras de metal, en atados de peso inferior o igual a 2.000 kg y largo inferior o igual a 12 m","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil) > Automática, de embalar tubos o barras de metal, en atados de peso inferior o igual a 2.000 kg y largo inferior o igual a 12 m",84,0 BK
8422.40.30,"De empaquetar envases confeccionados con papel o cartón de los ítems 4811.51.22 o 4811.59.23 en cajas o bandejas de papel o cartón plegables, con una capacidad superior o igual a 5.000 envases por hora","Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil) > De empaquetar envases confeccionados con papel o cartón de los ítems 4811.51.22 o 4811.59.23 en cajas o bandejas de papel o cartón plegables, con una capacidad superior o igual a 5.000 envases por hora",84,0 BK
8422.40.90,Los demás,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil) > Los demás",84,14 BK
8422.90.10,De máquinas lavavajilla de uso doméstico,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Partes > De máquinas lavavajilla de uso doméstico",84,16
8422.90.90,Las demás,"Máquinas para lavar vajilla; máquinas y aparatos para limpiar o secar botellas o demás recipientes; máquinas y aparatos para llenar, cerrar, tapar, taponar o etiquetar botellas, botes o latas, cajas, sacos (bolsas) o demás continentes; máquinas y aparatos de capsular botellas, tarros, tubos y continentes análogos; las demás máquinas y aparatos para empaquetar o envolver mercancías (incluidas las de envolver con película termorretráctil); máquinas y aparatos para gasear bebidas. > Partes > Las demás",84,14 BK
8423.10.00,"Para pesar personas, incluidos los pesabebés; balanzas domésticas","Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Para pesar personas, incluidos los pesabebés; balanzas domésticas",84,20
8423.20.00,Básculas y balanzas para pesada continua sobre transportador,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Básculas y balanzas para pesada continua sobre transportador",84,14 BK
8423.30.11,"Con aparatos periféricos, que constituyan unidad funcional","Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Básculas y balanzas para pesada constante, incluidas las de descargar pesos determinados en sacos (bolsas) u otros recipientes, así como las dosificadoras de tolva > Dosificadoras > Con aparatos periféricos, que constituyan unidad funcional",84,14 BK
8423.30.19,Las demás,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Básculas y balanzas para pesada constante, incluidas las de descargar pesos determinados en sacos (bolsas) u otros recipientes, así como las dosificadoras de tolva > Dosificadoras > Las demás",84,14 BK
8423.30.90,Las demás,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Básculas y balanzas para pesada constante, incluidas las de descargar pesos determinados en sacos (bolsas) u otros recipientes, así como las dosificadoras de tolva > Las demás",84,14 BK
8423.81.10,"De mostrador, con dispositivo registrador o impresor de etiquetas","Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Con capacidad inferior o igual a 30 kg > De mostrador, con dispositivo registrador o impresor de etiquetas",84,14 BK
8423.81.90,Los demás,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Con capacidad inferior o igual a 30 kg > Los demás",84,14 BK
8423.82.00,Con capacidad superior a 30 kg pero inferior o igual a 5.000 kg,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Con capacidad superior a 30 kg pero inferior o igual a 5.000 kg",84,14 BK
8423.89.00,Los demás,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Los demás",84,14 BK
8423.90.10,Pesas,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Pesas para toda clase de básculas o balanzas; partes de aparatos o instrumentos de pesar > Pesas",84,16
8423.90.21,De aparatos o instrumentos de la subpartida 8423.10,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Pesas para toda clase de básculas o balanzas; partes de aparatos o instrumentos de pesar > Partes > De aparatos o instrumentos de la subpartida 8423.10",84,16
8423.90.29,Las demás,"Aparatos e instrumentos de pesar, incluidas las básculas y balanzas para comprobar o contar piezas fabricadas, excepto las balanzas sensibles a un peso inferior o igual a 5 cg; pesas para toda clase de básculas o balanzas. > Pesas para toda clase de básculas o balanzas; partes de aparatos o instrumentos de pesar > Partes > Las demás",84,14 BK
8424.10.00,"Extintores, incluso cargados","Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Extintores, incluso cargados",84,16
8424.20.00,Pistolas aerográficas y aparatos similares,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Pistolas aerográficas y aparatos similares",84,14 BK
8424.30.10,Equipos de desobstrucción de cañerías o de limpieza por chorro de agua,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares > Equipos de desobstrucción de cañerías o de limpieza por chorro de agua",84,14 BK
8424.30.20,De chorro de arena aptas para el desgaste localizado de prendas de vestir,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares > De chorro de arena aptas para el desgaste localizado de prendas de vestir",84,0 BK
8424.30.30,Perforadoras por chorro de agua con presión de trabajo máxima superior o igual a 10 MPa,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares > Perforadoras por chorro de agua con presión de trabajo máxima superior o igual a 10 MPa",84,0 BK
8424.30.90,Los demás,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares > Los demás",84,14 BK
8424.41.00,Pulverizadores portátiles,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Pulverizadores portátiles",84,14 BK
8424.49.00,Los demás,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Los demás",84,14 BK
8424.82.21,Por aspersión,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Para agricultura u horticultura > Irrigadores y sistemas de riego > Por aspersión",84,14 BK
8424.82.29,Los demás,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Para agricultura u horticultura > Irrigadores y sistemas de riego > Los demás",84,14 BK
8424.82.90,Los demás,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Para agricultura u horticultura > Los demás",84,14 BK
8424.89.10,"Aparatos de pulverización constituidos por pulsador, válvula del tipo para aerosol, junta de estanqueidad y tubo de inmersión, ensamblados sobre un cuerpo metálico, de los tipos utilizados en el cuello de envases, para proyectar líquidos, polvos o espumas","Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Los demás > Aparatos de pulverización constituidos por pulsador, válvula del tipo para aerosol, junta de estanqueidad y tubo de inmersión, ensamblados sobre un cuerpo metálico, de los tipos utilizados en el cuello de envases, para proyectar líquidos, polvos o espumas",84,16
8424.89.20,"Aparatos automáticos para proyectar lubricantes sobre neumáticos, que contengan una estación de secado por aire precalentado y dispositivos de sujeción y traslado de neumáticos","Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Los demás > Aparatos automáticos para proyectar lubricantes sobre neumáticos, que contengan una estación de secado por aire precalentado y dispositivos de sujeción y traslado de neumáticos",84,0 BK
8424.89.90,Los demás,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Los demás",84,14 BK
8424.90.10,De aparatos de la subpartida 8424.10 o del ítem 8424.89.10,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Partes > De aparatos de la subpartida 8424.10 o del ítem 8424.89.10",84,14
8424.90.90,Las demás,"Aparatos mecánicos (incluso manuales) para proyectar, dispersar o pulverizar materias líquidas o en polvo; extintores, incluso cargados; pistolas aerográficas y aparatos similares; máquinas y aparatos de chorro de arena o de vapor y aparatos de chorro similares. > Partes > Las demás",84,14 BK
8425.11.00,Con motor eléctrico,Polipastos; tornos y cabrestantes; gatos. > Con motor eléctrico,84,14 BK
8425.19.10,Polipastos manuales,Polipastos; tornos y cabrestantes; gatos. > Los demás > Polipastos manuales,84,16
8425.19.90,Los demás,Polipastos; tornos y cabrestantes; gatos. > Los demás,84,14 BK
8425.31.10,De capacidad inferior o igual a 100 t,Polipastos; tornos y cabrestantes; gatos. > Con motor eléctrico > De capacidad inferior o igual a 100 t,84,14 BK
8425.31.90,Los demás,Polipastos; tornos y cabrestantes; gatos. > Con motor eléctrico > Los demás,84,14 BK
8425.39.10,De capacidad inferior o igual a 100 t,Polipastos; tornos y cabrestantes; gatos. > Los demás > De capacidad inferior o igual a 100 t,84,14 BK
8425.39.90,Los demás,Polipastos; tornos y cabrestantes; gatos. > Los demás,84,14 BK
8425.41.00,"Elevadores fijos para vehículos automóviles, de los tipos utilizados en talleres","Polipastos; tornos y cabrestantes; gatos. > Elevadores fijos para vehículos automóviles, de los tipos utilizados en talleres",84,14 BK
8425.42.00,Los demás gatos hidráulicos,Polipastos; tornos y cabrestantes; gatos. > Los demás gatos hidráulicos,84,18
8425.49.10,Manuales,Polipastos; tornos y cabrestantes; gatos. > Los demás > Manuales,84,16
8425.49.90,Los demás,Polipastos; tornos y cabrestantes; gatos. > Los demás,84,14 BK
8426.11.00,"Puentes (incluidas las vigas) rodantes, sobre soporte fijo","Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Puentes (incluidas las vigas) rodantes, sobre soporte fijo",84,14 BK
8426.12.00,Pórticos móviles sobre neumáticos y carretillas puente,"Grúas y aparatos de elevación sobre cable aéreo; puentes rodantes, pórticos de descarga o manipulación, puentes grúa, carretillas puente y carretillas grúa. > Pórticos móviles sobre neumáticos y carretillas puente",84,14 BK
